Date,Customer Code,Distributor Code,Seller Code,Customer Category,Product Code,Product Name,Product Width,Product Height,Product Depth,Sale Quantity,Sale Amount
02-01-2024,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,2,384
02-01-2024,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,14,3276
02-01-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,8,1600
12-01-2024,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,11,2112
14-01-2024,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,13,1508
14-01-2024,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,15,3510
16-01-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,11,2662
19-01-2024,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,3,348
19-01-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,2,484
19-01-2024,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,1,116
20-01-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,13,3146
20-01-2024,D002-S05-C021,D002,D002-S05,C,P007,Product 7,18,22.9,9.3,5,625
21-01-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,7,1694
21-01-2024,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,13,2496
05-02-2024,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,11,2112
06-02-2024,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,10,2380
06-02-2024,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,7,812
06-02-2024,D002-S05-C021,D002,D002-S05,C,P007,Product 7,18,22.9,9.3,10,1250
12-02-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,13,1209
12-02-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,1,200
12-02-2024,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,3,714
13-02-2024,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,5,1170
13-02-2024,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,15,3570
14-02-2024,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,11,2574
14-02-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,8,744
17-02-2024,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,14,3332
17-02-2024,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,4,952
20-02-2024,D002-S05-C021,D002,D002-S05,C,P007,Product 7,18,22.9,9.3,14,1750
21-02-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,5,465
25-02-2024,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,10,1660
25-02-2024,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,6,1428
27-02-2024,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,14,1624
27-02-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,5,1210
27-02-2024,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,4,952
28-02-2024,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,11,1826
28-02-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,12,1116
29-02-2024,D002-S05-C021,D002,D002-S05,C,P004,Product 4,10.9,29.1,5.1,5,1100
29-02-2024,D002-S05-C021,D002,D002-S05,C,P007,Product 7,18,22.9,9.3,6,750
29-02-2024,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,1,238
01-03-2024,D002-S05-C021,D002,D002-S05,C,P004,Product 4,10.9,29.1,5.1,4,880
01-03-2024,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,1,166
01-03-2024,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,13,3042
02-03-2024,D002-S05-C021,D002,D002-S05,C,P004,Product 4,10.9,29.1,5.1,2,440
02-03-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,11,2662
02-03-2024,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,10,1660
04-03-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,9,837
04-03-2024,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,1,234
06-03-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,14,3388
06-03-2024,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,12,1992
06-03-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,2,400
08-03-2024,D002-S05-C021,D002,D002-S05,C,P004,Product 4,10.9,29.1,5.1,6,1320
08-03-2024,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,12,2304
08-03-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,4,968
10-03-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,13,1209
10-03-2024,D002-S05-C021,D002,D002-S05,C,P007,Product 7,18,22.9,9.3,6,750
10-03-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,3,279
14-03-2024,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,5,830
14-03-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,11,1023
15-03-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,5,465
15-03-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,4,800
15-03-2024,D002-S05-C021,D002,D002-S05,C,P004,Product 4,10.9,29.1,5.1,9,1980
19-03-2024,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,14,1624
19-03-2024,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,1,192
27-03-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,12,1116
01-04-2024,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,7,1666
02-04-2024,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,2,232
02-04-2024,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,7,1162
04-04-2024,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,6,696
06-04-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,10,2420
06-04-2024,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,4,768
06-04-2024,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,1,116
07-04-2024,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,13,1508
07-04-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,7,1400
07-04-2024,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,10,1920
18-04-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,5,1210
18-04-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,9,837
18-04-2024,D002-S05-C021,D002,D002-S05,C,P004,Product 4,10.9,29.1,5.1,1,220
24-04-2024,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,3,348
24-04-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,3,726
27-04-2024,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,2,384
27-04-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,8,744
27-04-2024,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,13,1508
30-04-2024,D002-S05-C021,D002,D002-S05,C,P007,Product 7,18,22.9,9.3,14,1750
10-05-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,14,2800
10-05-2024,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,15,2490
16-05-2024,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,9,1044
16-05-2024,D002-S05-C021,D002,D002-S05,C,P007,Product 7,18,22.9,9.3,14,1750
16-05-2024,D002-S05-C021,D002,D002-S05,C,P004,Product 4,10.9,29.1,5.1,6,1320
17-05-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,4,800
21-05-2024,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,14,3276
21-05-2024,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,14,1624
21-05-2024,D002-S05-C021,D002,D002-S05,C,P004,Product 4,10.9,29.1,5.1,8,1760
28-05-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,10,2420
28-05-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,13,3146
28-05-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,14,2800
01-06-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,2,186
15-06-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,9,1800
15-06-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,3,726
15-06-2024,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,6,1404
16-06-2024,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,3,348
19-06-2024,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,11,1826
19-06-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,15,3630
19-06-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,2,484
21-06-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,7,1400
21-06-2024,D002-S05-C021,D002,D002-S05,C,P004,Product 4,10.9,29.1,5.1,5,1100
25-06-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,3,726
25-06-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,15,1395
25-06-2024,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,9,2142
29-06-2024,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,11,2618
29-06-2024,D002-S05-C021,D002,D002-S05,C,P007,Product 7,18,22.9,9.3,11,1375
29-06-2024,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,6,696
12-07-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,3,726
21-07-2024,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,11,1826
21-07-2024,D002-S05-C021,D002,D002-S05,C,P004,Product 4,10.9,29.1,5.1,1,220
21-07-2024,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,3,714
28-07-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,5,1000
01-08-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,14,1302
02-08-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,8,744
02-08-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,4,372
02-08-2024,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,6,996
04-08-2024,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,10,1660
11-08-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,3,726
14-08-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,5,1000
14-08-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,12,2904
14-08-2024,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,9,1044
18-08-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,4,968
18-08-2024,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,14,2324
20-08-2024,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,6,1428
20-08-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,9,2178
20-08-2024,D002-S05-C021,D002,D002-S05,C,P004,Product 4,10.9,29.1,5.1,8,1760
21-08-2024,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,14,2324
24-08-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,14,2800
25-08-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,2,484
25-08-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,2,400
26-08-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,3,279
27-08-2024,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,14,2688
27-08-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,9,837
08-09-2024,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,8,1328
08-09-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,1,93
12-09-2024,D002-S05-C021,D002,D002-S05,C,P007,Product 7,18,22.9,9.3,6,750
12-09-2024,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,1,116
13-09-2024,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,12,2304
13-09-2024,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,3,702
15-09-2024,D002-S05-C021,D002,D002-S05,C,P007,Product 7,18,22.9,9.3,12,1500
15-09-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,11,2200
16-09-2024,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,9,1728
21-09-2024,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,11,1826
21-09-2024,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,6,1428
23-09-2024,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,11,1826
23-09-2024,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,13,3094
27-09-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,12,1116
27-09-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,10,930
27-09-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,9,1800
12-10-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,7,1400
16-10-2024,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,5,1170
22-10-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,2,186
22-10-2024,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,14,2688
22-10-2024,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,14,2688
29-10-2024,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,13,2496
31-10-2024,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,14,2324
31-10-2024,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,15,2880
31-10-2024,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,3,702
01-11-2024,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,10,2340
03-11-2024,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,10,2340
10-11-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,6,558
10-11-2024,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,9,1494
12-11-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,8,1600
12-11-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,6,1200
12-11-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,3,600
13-11-2024,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,14,2688
13-11-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,8,1600
15-11-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,9,1800
16-11-2024,D002-S05-C021,D002,D002-S05,C,P004,Product 4,10.9,29.1,5.1,13,2860
22-11-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,14,1302
23-11-2024,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,1,234
23-11-2024,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,1,234
27-11-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,14,1302
27-11-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,9,1800
27-11-2024,D002-S05-C021,D002,D002-S05,C,P004,Product 4,10.9,29.1,5.1,15,3300
28-11-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,13,3146
01-12-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,11,2662
01-12-2024,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,9,1044
04-12-2024,D002-S05-C021,D002,D002-S05,C,P004,Product 4,10.9,29.1,5.1,12,2640
04-12-2024,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,5,580
04-12-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,9,2178
08-12-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,5,465
08-12-2024,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,13,3042
08-12-2024,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,8,744
09-12-2024,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,3,498
09-12-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,3,600
10-12-2024,D002-S05-C021,D002,D002-S05,C,P007,Product 7,18,22.9,9.3,5,625
10-12-2024,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,10,2380
11-12-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,10,2000
11-12-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,15,3630
11-12-2024,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,8,928
14-12-2024,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,7,1666
14-12-2024,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,3,702
20-12-2024,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,5,1000
23-12-2024,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,15,3630
23-12-2024,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,12,2304
23-12-2024,D002-S05-C021,D002,D002-S05,C,P007,Product 7,18,22.9,9.3,6,750
24-12-2024,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,10,2380
24-12-2024,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,11,2112
02-01-2025,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,15,3630
02-01-2025,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,12,1992
04-01-2025,D002-S05-C021,D002,D002-S05,C,P004,Product 4,10.9,29.1,5.1,1,220
05-01-2025,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,5,580
05-01-2025,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,10,1920
07-01-2025,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,12,2400
16-01-2025,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,7,1162
16-01-2025,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,15,2880
16-01-2025,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,13,1209
24-01-2025,D002-S05-C021,D002,D002-S05,C,P007,Product 7,18,22.9,9.3,13,1625
24-01-2025,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,8,1536
24-01-2025,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,4,372
27-01-2025,D002-S05-C021,D002,D002-S05,C,P007,Product 7,18,22.9,9.3,9,1125
29-01-2025,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,1,234
29-01-2025,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,6,696
29-01-2025,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,8,1904
01-02-2025,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,13,2600
01-02-2025,D002-S05-C021,D002,D002-S05,C,P007,Product 7,18,22.9,9.3,7,875
04-02-2025,D002-S05-C021,D002,D002-S05,C,P007,Product 7,18,22.9,9.3,7,875
04-02-2025,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,2,400
04-02-2025,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,5,1170
06-02-2025,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,9,2142
06-02-2025,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,3,576
06-02-2025,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,2,384
08-02-2025,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,11,1276
08-02-2025,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,13,3094
08-02-2025,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,1,93
16-02-2025,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,6,1152
16-02-2025,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,10,2340
17-02-2025,D002-S05-C021,D002,D002-S05,C,P004,Product 4,10.9,29.1,5.1,13,2860
19-02-2025,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,8,1328
19-02-2025,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,5,1210
19-02-2025,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,3,498
25-02-2025,D002-S05-C021,D002,D002-S05,C,P004,Product 4,10.9,29.1,5.1,3,660
27-02-2025,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,8,928
04-03-2025,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,3,714
11-03-2025,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,9,1044
11-03-2025,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,15,2880
11-03-2025,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,11,1023
13-03-2025,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,11,2200
15-03-2025,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,13,2158
15-03-2025,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,5,830
15-03-2025,D002-S05-C021,D002,D002-S05,C,P001,Product 1,16.4,18.9,6.8,9,1494
17-03-2025,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,2,468
17-03-2025,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,5,580
17-03-2025,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,7,812
23-03-2025,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,15,3570
30-03-2025,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,14,2800
30-03-2025,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,6,1404
30-03-2025,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,14,1302
03-04-2025,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,10,2340
03-04-2025,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,9,2106
03-04-2025,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,8,928
08-04-2025,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,1,242
08-04-2025,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,7,812
08-04-2025,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,3,348
13-04-2025,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,15,1740
13-04-2025,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,6,1428
13-04-2025,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,7,1638
17-04-2025,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,3,702
18-04-2025,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,7,1666
18-04-2025,D002-S05-C021,D002,D002-S05,C,P003,Product 3,12,13.7,3.6,7,812
19-04-2025,D002-S05-C021,D002,D002-S05,C,P009,Product 9,17.4,17.5,4.9,14,1302
19-04-2025,D002-S05-C021,D002,D002-S05,C,P006,Product 6,8.6,20.4,5.8,12,2400
20-04-2025,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,2,484
21-04-2025,D002-S05-C021,D002,D002-S05,C,P008,Product 8,16.3,25.6,7.1,15,2880
21-04-2025,D002-S05-C021,D002,D002-S05,C,P010,Product 10,12.2,20.6,5.4,6,1452
21-04-2025,D002-S05-C021,D002,D002-S05,C,P002,Product 2,15.2,17.1,4.9,6,1428
22-04-2025,D002-S05-C021,D002,D002-S05,C,P005,Product 5,18.8,11.4,7,4,936
